open,high,low,close,volume,domestic_series,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction
66923.87,67701.91,65852.02,66261.62,3565.11346165,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,-0.1937365910836627,Down
66260.04,71560.9,66057.03,71432.17,20415.88691709,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.9288037576458672,Up
71432.16,71980.0,69146.01,70142.84,16102.06132545,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.1906706362111228,Down
70142.88,70659.99,68887.52,69109.93,10889.10300904,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.385815253002303,Down
69109.93,70066.95,66259.0,67940.45,14340.27843589,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4664837017059326,Down
67932.79,69278.75,66587.91,68547.8,10374.95988085,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4841701769467555,Up
68545.52,69605.03,68487.44,69289.67,2501.11901959,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.3017154901368277,Up
69289.69,69522.0,68097.38,68473.72,2037.67329089,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,-0.1696987122297286,Down
68470.8,70613.39,68210.12,69368.72,5384.62278063,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.6354576087516287,Up
69366.31,69533.96,67194.59,68321.98,11975.93086328,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.7940864093925641,Down
68321.99,68864.11,67081.66,67569.45,8970.02059069,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4177929297515324,Down
67569.44,69536.89,67092.91,68338.58,11841.26381893,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.5306699302196501,Up
68338.58,69024.71,66584.47,67472.41,10690.85876224,7.577,2.513,0.0,2.96,1.138,4.086,3.584,3.234,3.297,2.979,5.357,3.141,5.442,0.689,2.497,5.039,3.476,0.4004311395809054,Down
67473.07,67837.33,67371.28,67719.29,1949.57008052,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1494962598880131,Up
67719.29,68411.0,67260.0,67735.52,2997.15241527,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2965269497462681,Up
67731.14,70295.78,67568.0,68791.0,11884.90882705,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4485342144966125,Up
68791.04,71108.9,68542.37,70542.32,18042.19396496,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3432580136335812,Up
70541.68,71804.13,70356.49,71121.11,10123.1802918,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.933450118133,Up
71120.65,71650.56,70093.98,70773.64,7716.5079994,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.300230669762407,Down
70773.63,71974.04,68298.55,69324.53,13768.98185265,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4831811868718692,Down
69326.71,69546.58,69126.22,69304.05,2631.94610412,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1399015087740762,Down
69303.8,69848.94,69123.99,69637.87,1826.03995531,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2067327221234638,Up
69641.08,70187.53,69141.51,69497.73,6088.40363232,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.6510789327761706,Down
69495.97,69547.82,66018.69,67316.53,17354.68915468,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3766327081304608,Down
67316.52,70032.0,66883.32,68248.6,17140.01139413,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.6830930999347142,Up
68248.59,68474.49,66200.0,66738.85,11916.13211129,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4697606332600116,Down
66746.46,67322.72,65005.0,66004.39,11520.15791899,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.6764532852172851,Down
66004.36,66428.57,65800.86,66192.0,2004.1421548,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4247682651877403,Up
66192.0,66931.18,65999.0,66628.75,2118.65163435,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,-0.0185722364319695,Up
66629.38,67274.96,65050.0,66481.81,14487.64060903,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,-0.1863057835234536,Down
66481.81,66574.33,64010.01,65152.8,15937.73176483,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4250613124139847,Down
65150.9,65709.26,64635.48,64943.79,4958.38361329,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1821720098907297,Down
64945.67,66455.52,64500.0,64840.88,9346.70807899,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1334165913443411,Down
64840.89,65017.1,63300.93,64120.28,9816.79599936,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4875781452283262,Down
64120.28,64523.91,63910.01,64235.01,2324.21500373,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2537351608276367,Up
64235.0,64499.95,63125.75,63171.43,2054.79092364,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2101182481516962,Down
63169.36,63343.91,58414.28,60263.0,21418.04594647,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3155276572704315,Down
60262.16,62400.0,60217.36,61789.71,15201.5824773,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,-0.1690958495075638,Up
61794.47,62470.0,60656.8,60816.68,11392.79835017,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2729692463080088,Down
60818.86,62346.16,60546.94,61615.39,10530.35898848,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3238923850655555,Up
61611.43,62170.62,59868.0,60313.35,11381.0258738,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4188622725420984,Down
60312.36,61122.66,60273.8,60885.67,3199.03650127,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3980458836401662,Up
60884.44,62942.67,60611.01,62668.26,4263.22924826,7.577,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1063974115583631,Up
62669.14,63801.26,62448.46,62830.13,12326.70696465,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.6255643318096796,Up
62830.94,63223.57,61000.0,62040.22,10688.64132628,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0614471533232264,Down
62039.44,62197.01,59332.76,60145.01,12066.71677065,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.7505164973113847,Down
60145.01,60429.27,56709.73,57042.14,17969.35692426,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.1723246912956237,Down
57036.45,57515.6,53499.9,56639.43,28052.41501655,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,-0.2226653048992156,Down
56634.53,58481.97,56020.32,58244.75,6449.32501293,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,-0.0185540728625796,Up
58240.36,58448.89,55717.23,55854.09,5320.91645368,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.3429297518730163,Down
55852.61,58200.0,54278.93,56699.43,19043.04861272,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0058440583092825,Up
56701.18,58295.31,56276.37,58047.86,11757.76025902,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.1701495584688688,Up
58047.86,59481.93,57157.28,57712.59,11619.63229345,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.6054219292476772,Down
57713.4,59533.06,57036.41,57340.77,11433.53379518,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.3953502599398294,Down
57343.66,58550.0,56538.33,57909.03,10516.60400149,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.026239924177979,Up
57908.61,59875.0,57770.92,59224.58,4255.10545721,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.2783961711391325,Up
59224.58,61428.67,59209.2,60808.42,6132.37403058,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5001099256908192,Up
60804.97,64943.61,60666.59,64757.16,20601.73387957,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.1404112345293948,Up
64757.16,65405.89,62410.33,65088.99,14691.92002303,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.6276546644197928,Up
65086.55,66139.0,63853.99,64085.81,10647.79709095,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.7088845469449696,Down
64085.82,65130.88,63222.6,63982.86,7637.52760383,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5350392092551504,Down
63977.64,67504.22,63289.15,66707.61,15163.05745737,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0474101630124179,Up
66707.61,67635.0,66271.0,67163.83,4671.38885135,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.2708257329173204,Up
67163.82,68380.0,65820.18,68181.28,6027.86201344,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.3523306041955948,Up
68181.16,68495.0,66569.42,67558.22,11844.79119584,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0962188437581062,Down
67560.03,67786.84,65444.3,65939.24,10791.03782177,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.8029658457128013,Down
65939.24,67131.17,65090.61,65366.4,7702.25551129,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5369216335671289,Down
65358.86,66161.98,63412.46,65795.42,10452.25571747,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.4147820027974935,Up
65795.52,68216.66,65705.6,67924.08,9315.20918753,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.8632580674927809,Up
67921.46,69418.15,66635.28,67899.41,10233.62198513,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.7759924347400665,Down
67901.81,68308.82,67021.8,68244.3,3505.5483691,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5478778736665845,Up
68244.3,70000.0,66400.01,66771.45,13641.48475825,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.457974457390168,Down
66767.14,66994.15,65283.68,66169.68,8733.57157991,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.585879803606958,Down
66169.68,66837.4,64500.0,64609.62,8986.37529253,7.577,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.2471109195189042,Down
64609.61,65593.56,62212.81,65288.18,15636.72205775,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.2425110017880797,Up
65293.48,65557.86,61150.0,61418.06,15390.00963957,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2893820901711781,Down
61418.06,62171.58,59819.13,60674.93,8019.39450918,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.4657253654564128,Down
60674.93,61082.3,57123.0,58130.95,10319.01091658,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7015130115879906,Down
58131.31,58282.83,49050.01,54029.12,59125.78926672,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.0683552912303379,Down
54037.9,57091.16,53965.57,56048.08,16897.67519536,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.072424488954055,Up
56048.07,57757.15,54564.15,55148.1,13971.5151871,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.0496051688085902,Down
55144.14,62755.24,54737.32,61705.58,20623.04985861,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3931477755308151,Up
61704.05,61764.38,59552.46,60862.13,11569.80744379,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.5406995064445904,Down
60864.71,61500.0,60255.61,60935.02,3157.63609699,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.1100097533428307,Up
60935.01,61868.69,58312.63,58722.49,5229.37008498,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3694992376698388,Down
58717.44,60721.77,57653.31,59358.78,12183.92944247,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3294561234387483,Up
59358.78,61615.43,58402.01,60603.19,10879.76363828,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3951101556846073,Up
60603.19,61827.2,58453.56,58690.62,12938.61473824,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.0732837025196321,Down
58690.62,59883.49,56120.0,57543.61,14506.63316989,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.5888373125482489,Down
57543.57,59871.61,57096.56,58888.99,11930.21788221,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.1627843918544905,Up
58888.99,59711.02,58803.45,59497.49,2787.56355634,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7191691955498286,Up
59497.49,60284.99,58422.0,58437.9,4325.64817169,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.235694638123879,Down
58436.2,59639.81,57820.0,59452.67,8539.29378706,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3092013918691211,Up
59455.81,61457.03,58571.96,59017.59,11062.05279919,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.5154289559314125,Down
59017.59,61849.98,58793.89,61163.28,13380.11101719,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2273990493554335,Up
61167.54,61430.48,59750.0,60383.29,9608.6955368,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7366780075334733,Down
60383.28,64987.0,60343.2,64086.72,17852.77117167,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.4391406134322836,Up
64091.63,64529.78,63564.22,64179.63,5020.91676004,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.588196948260972,Up
64179.63,65050.08,63793.74,64251.93,4012.30764642,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.0815767407417297,Up
64250.01,64509.36,62806.8,62840.0,10741.96651081,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7216215057373045,Down
62840.09,63226.26,58025.49,59439.64,14195.89496578,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2902639541774988,Down
59437.68,60236.98,57851.62,59045.88,10001.12169866,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.274432670407825,Down
59047.94,61194.09,58729.39,59364.47,10933.22040343,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.4114875610385621,Up
59353.12,59929.63,57700.0,59112.77,9382.9124508,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2656634154228064,Down
59117.59,59446.99,58739.31,58968.37,1368.21775121,7.577,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2210828004280726,Down
58968.37,59070.55,57200.0,57299.0,4411.05388122,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.17873474823104,Down
57291.21,59423.0,57119.01,59139.83,4318.6544603,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.0644639322632237,Up
59138.89,59825.7,57394.49,57468.84,8264.44971184,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3618872686227162,Down
57460.5,58531.25,55555.0,57971.0,13715.96171494,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,-0.047209448063815,Up
57971.0,58326.12,55628.04,56156.82,12281.57828747,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,-0.2068771318026951,Down
56156.82,56995.0,52530.0,53950.01,18495.45064356,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.1711555245129958,Down
53950.0,54847.0,53733.1,54156.33,3284.57722628,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3255122312728096,Up
54159.6,55315.95,53623.95,54881.11,3684.86816392,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4208227655717304,Up
54881.1,58119.97,54565.56,57053.9,10203.03329517,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.2541724114582456,Up
57047.82,58050.35,56377.76,57645.59,6433.21371111,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3744015148392429,Up
57641.15,58014.35,55534.41,57352.79,11678.94297124,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.1832546004743287,Down
57352.92,58600.0,57311.15,58137.54,10175.62390483,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.2500797067697231,Up
58137.33,60670.0,57630.01,60543.35,11935.95544754,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3489546957115332,Up
60543.35,60660.0,59436.8,60012.35,3147.39019631,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4214039200828189,Down
60012.34,60402.34,58695.75,59122.33,3975.3568185,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5517361781001091,Down
59122.7,59214.15,57477.0,58208.75,7654.10991835,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5657837291558583,Down
58209.76,61373.41,57620.27,60312.6,11701.89074715,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5450465677678584,Up
60317.38,61800.0,59174.5,61769.18,11471.50683029,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.6418445908361011,Up
61770.38,63891.82,61569.16,62960.14,15075.86835522,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.399838990278733,Up
62956.04,64140.67,62340.0,63210.69,10636.1082809,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5027194455913875,Up
63210.94,63575.63,62755.0,63362.74,1960.85712028,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4731473787128925,Up
63362.74,64000.0,62380.55,63577.66,2882.2341982,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4647850031654039,Up
63580.39,64739.67,62566.28,63338.87,7014.74459935,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5430782741970485,Down
63338.85,64700.0,62689.15,64272.93,8933.46473574,7.577,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3118055979995167,Up
